Description,Transaction Date,Transaction Time,Tax Type,Transaction Type,Refund Type,Product Title,Product id,Product Type,Sku Id,Hardware,Buyer Country,Buyer State,Buyer Postal Code,Buyer Currency,Amount (Buyer Currency),Currency Conversion Rate,Merchant Currency,Amount (Merchant Currency),Base Plan ID,Offer ID,Order Number,Order Charged Date,Order Charged Timestamp,Financial Status,Device Model,Product ID,SKU ID,Currency of Sale,Item Price,Taxes Collected,Charged Amount,City of Buyer,State of Buyer,Postal Code of Buyer,Country of Buyer
GPA.3369-4593-5825-83632,"Oct 25, 2021",11:09:41 AM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,willow,GR,,17236,EUR,2.05,1.0,EUR,2.05,,,,,,,,,,,,,,,,,
GPA.3391-0186-9738-51587,"Oct 25, 2021",11:12:09 AM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,willow,GR,,17236,EUR,3.42,1.0,EUR,3.42,,,,,,,,,,,,,,,,,
GPA.3316-2140-1767-09572,"Oct 25, 2021",12:11:13 PM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,a52xq,CA,AB,T8S 1C8,CAD,4.49,0.69534,EUR,3.12,,,,,,,,,,,,,,,,,
GPA.3316-2140-1767-09572,"Oct 25, 2021",12:11:13 PM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,a52xq,CA,AB,T8S 1C8,CAD,-0.67,0.69534,EUR,-0.47,,,,,,,,,,,,,,,,,
GPA.3375-8456-7930-14094,"Oct 25, 2021",4:45:01 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,greatqlte,US,NC,28684,USD,5.49,0.86115,EUR,4.73,,,,,,,,,,,,,,,,,
GPA.3375-8456-7930-14094,"Oct 25, 2021",4:45:01 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,greatqlte,US,NC,28684,USD,-0.82,0.86115,EUR,-0.71,,,,,,,,,,,,,,,,,
GPA.3306-5103-0845-79730,"Oct 25, 2021",6:47:51 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,p3q,US,CA,92543,USD,5.49,0.86135,EUR,4.73,,,,,,,,,,,,,,,,,
GPA.3306-5103-0845-79730,"Oct 25, 2021",6:47:51 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,p3q,US,CA,92543,USD,-0.82,0.86135,EUR,-0.71,,,,,,,,,,,,,,,,,
GPA.3345-1747-2232-39203,"Oct 25, 2021",6:48:07 PM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,p3q,US,CA,92543,USD,3.49,0.86135,EUR,3.01,,,,,,,,,,,,,,,,,
GPA.3345-1747-2232-39203,"Oct 25, 2021",6:48:07 PM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,p3q,US,CA,92543,USD,-0.52,0.86135,EUR,-0.45,,,,,,,,,,,,,,,,,
GPA.3302-0745-8885-06860,"Oct 25, 2021",8:10:34 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,d2q,US,OK,73093,USD,5.49,0.8618,EUR,4.73,,,,,,,,,,,,,,,,,
GPA.3302-0745-8885-06860,"Oct 25, 2021",8:10:34 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,d2q,US,OK,73093,USD,-0.82,0.8618,EUR,-0.71,,,,,,,,,,,,,,,,,
GPA.3397-1143-0431-78283,"Oct 25, 2021",8:10:47 PM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,d2q,US,OK,73093,USD,3.49,0.8618,EUR,3.01,,,,,,,,,,,,,,,,,
GPA.3397-1143-0431-78283,"Oct 25, 2021",8:10:47 PM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,d2q,US,OK,73093,USD,-0.52,0.8618,EUR,-0.45,,,,,,,,,,,,,,,,,
GPA.3386-2698-5933-73538,"Oct 25, 2021",11:26:42 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,hero2qltevzw,US,IN,46368,USD,5.49,0.8618,EUR,4.73,,,,,,,,,,,,,,,,,
GPA.3386-2698-5933-73538,"Oct 25, 2021",11:26:42 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,hero2qltevzw,US,IN,46368,USD,-0.82,0.8618,EUR,-0.71,,,,,,,,,,,,,,,,,
GPA.3390-8381-6115-43085,"Oct 26, 2021",1:54:53 AM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,starqltesq,US,CA,93307,USD,5.49,0.8617,EUR,4.73,,,,,,,,,,,,,,,,,
GPA.3390-8381-6115-43085,"Oct 26, 2021",1:54:53 AM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,starqltesq,US,CA,93307,USD,-0.82,0.8617,EUR,-0.71,,,,,,,,,,,,,,,,,
GPA.3318-0082-7179-45799,"Oct 26, 2021",7:29:43 AM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,joyeuse,GR,,15122,EUR,2.05,1.0,EUR,2.05,,,,,,,,,,,,,,,,,
GPA.3302-8106-8322-59669,"Oct 26, 2021",9:37:34 AM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,starqltesq,US,MI,48042,USD,5.49,0.86245,EUR,4.73,,,,,,,,,,,,,,,,,
GPA.3302-8106-8322-59669,"Oct 26, 2021",9:37:34 AM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,starqltesq,US,MI,48042,USD,-0.82,0.86245,EUR,-0.71,,,,,,,,,,,,,,,,,
GPA.3352-2749-7297-83894,"Oct 26, 2021",10:18:28 AM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,r8q,US,NH,03773,USD,5.49,0.86305,EUR,4.74,,,,,,,,,,,,,,,,,
GPA.3352-2749-7297-83894,"Oct 26, 2021",10:18:28 AM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,r8q,US,NH,03773,USD,-0.82,0.86305,EUR,-0.71,,,,,,,,,,,,,,,,,
GPA.3385-9478-7843-22409,"Oct 26, 2021",12:24:07 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,p3q,US,KY,40601,USD,5.49,0.8623,EUR,4.73,,,,,,,,,,,,,,,,,
GPA.3385-9478-7843-22409,"Oct 26, 2021",12:24:07 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,p3q,US,KY,40601,USD,-0.82,0.8623,EUR,-0.71,,,,,,,,,,,,,,,,,
GPA.3303-7034-7801-65270,"Oct 26, 2021",1:55:25 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,p3q,CA,ON,L5N 2C1,CAD,7.49,0.69619,EUR,5.21,,,,,,,,,,,,,,,,,
GPA.3303-7034-7801-65270,"Oct 26, 2021",1:55:25 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,p3q,CA,ON,L5N 2C1,CAD,-1.12,0.69619,EUR,-0.78,,,,,,,,,,,,,,,,,
GPA.3319-9730-9396-30358,"Oct 26, 2021",8:38:33 PM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,rjames_go,US,KY,42459,USD,3.49,0.8621,EUR,3.01,,,,,,,,,,,,,,,,,
GPA.3319-9730-9396-30358,"Oct 26, 2021",8:38:33 PM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,rjames_go,US,KY,42459,USD,-0.52,0.8621,EUR,-0.45,,,,,,,,,,,,,,,,,
GPA.3386-2698-5933-73538,"Oct 26, 2021",10:26:50 PM PDT,,Charge refund,Full,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,hero2qltevzw,US,IN,46368,USD,-5.49,0.8618,EUR,-4.73,,,,,,,,,,,,,,,,,
GPA.3386-2698-5933-73538,"Oct 26, 2021",10:26:50 PM PDT,,Google fee refund,Full,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,hero2qltevzw,US,IN,46368,USD,0.82,0.8618,EUR,0.71,,,,,,,,,,,,,,,,,
GPA.3384-3747-7381-26441,"Oct 27, 2021",7:19:22 AM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,beyond2q,US,TX,77450,USD,5.49,0.86095,EUR,4.73,,,,,,,,,,,,,,,,,
GPA.3384-3747-7381-26441,"Oct 27, 2021",7:19:22 AM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,beyond2q,US,TX,77450,USD,-0.82,0.86095,EUR,-0.71,,,,,,,,,,,,,,,,,
GPA.3332-7043-8177-35042,"Oct 27, 2021",7:19:42 AM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,beyond2q,US,TX,77450,USD,3.49,0.86095,EUR,3.0,,,,,,,,,,,,,,,,,
GPA.3332-7043-8177-35042,"Oct 27, 2021",7:19:42 AM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,beyond2q,US,TX,77450,USD,-0.52,0.86095,EUR,-0.45,,,,,,,,,,,,,,,,,
GPA.3380-4833-4194-10571,"Oct 27, 2021",8:45:02 AM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,a20p,US,ME,04461,USD,5.49,0.86075,EUR,4.73,,,,,,,,,,,,,,,,,
GPA.3380-4833-4194-10571,"Oct 27, 2021",8:45:02 AM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,a20p,US,ME,04461,USD,-0.82,0.86075,EUR,-0.71,,,,,,,,,,,,,,,,,
GPA.3384-4813-7629-65280,"Oct 27, 2021",6:06:48 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,x1s,GB,,OX3 7EJ,GBP,2.97,1.1839,EUR,3.52,,,,,,,,,,,,,,,,,
GPA.3315-6325-4943-58329,"Oct 27, 2021",7:02:55 PM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,r8s,AU,,5095,AUD,4.35,0.64651,EUR,2.81,,,,,,,,,,,,,,,,,
GPA.3315-6325-4943-58329,"Oct 27, 2021",7:02:55 PM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,r8s,AU,,5095,AUD,-0.65,0.64651,EUR,-0.42,,,,,,,,,,,,,,,,,
GPA.3373-1627-1437-29229,"Oct 28, 2021",5:15:09 AM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,cv3,US,MA,02601,USD,3.49,0.8626,EUR,3.01,,,,,,,,,,,,,,,,,
GPA.3373-1627-1437-29229,"Oct 28, 2021",5:15:09 AM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,cv3,US,MA,02601,USD,-0.52,0.8626,EUR,-0.45,,,,,,,,,,,,,,,,,
GPA.3362-9275-2208-05596,"Oct 28, 2021",5:46:28 AM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,foles,US,AZ,85326,USD,5.49,0.8626,EUR,4.74,,,,,,,,,,,,,,,,,
GPA.3362-9275-2208-05596,"Oct 28, 2021",5:46:28 AM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,foles,US,AZ,85326,USD,-0.82,0.8626,EUR,-0.71,,,,,,,,,,,,,,,,,
GPA.3347-4311-6967-30106,"Oct 28, 2021",6:18:45 AM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,dreamqltesq,US,MO,63023,USD,5.49,0.86225,EUR,4.73,,,,,,,,,,,,,,,,,
GPA.3347-4311-6967-30106,"Oct 28, 2021",6:18:45 AM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,dreamqltesq,US,MO,63023,USD,-0.82,0.86225,EUR,-0.71,,,,,,,,,,,,,,,,,
GPA.3384-5913-3756-73180,"Oct 28, 2021",6:47:07 AM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,p3q,US,OH,45662,USD,5.49,0.86225,EUR,4.73,,,,,,,,,,,,,,,,,
GPA.3384-5913-3756-73180,"Oct 28, 2021",6:47:07 AM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,p3q,US,OH,45662,USD,-0.82,0.86225,EUR,-0.71,,,,,,,,,,,,,,,,,
GPA.3300-6782-2663-66934,"Oct 28, 2021",8:23:50 AM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,borneo,US,PA,16041,USD,5.49,0.8577,EUR,4.71,,,,,,,,,,,,,,,,,
GPA.3300-6782-2663-66934,"Oct 28, 2021",8:23:50 AM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,borneo,US,PA,16041,USD,-0.82,0.8577,EUR,-0.7,,,,,,,,,,,,,,,,,
GPA.3312-9471-2549-15219,"Oct 28, 2021",9:55:51 AM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,OnePlus8Pro,NL,,5924CV,EUR,2.1,1.0,EUR,2.1,,,,,,,,,,,,,,,,,
GPA.3364-5248-0698-21326,"Oct 28, 2021",5:23:33 PM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,OnePlusN100TMO,US,GA,30213,USD,3.49,0.85585,EUR,2.99,,,,,,,,,,,,,,,,,
GPA.3364-5248-0698-21326,"Oct 28, 2021",5:23:33 PM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,OnePlusN100TMO,US,GA,30213,USD,-0.52,0.85585,EUR,-0.45,,,,,,,,,,,,,,,,,
GPA.3302-6931-4842-72804,"Oct 28, 2021",5:42:28 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,a20s,US,MO,64444,USD,5.49,0.85585,EUR,4.7,,,,,,,,,,,,,,,,,
GPA.3302-6931-4842-72804,"Oct 28, 2021",5:42:28 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,a20s,US,MO,64444,USD,-0.82,0.85585,EUR,-0.7,,,,,,,,,,,,,,,,,
GPA.3398-1772-9481-32302,"Oct 29, 2021",1:07:24 AM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,sofiap,US,MO,63901,USD,5.49,0.85725,EUR,4.71,,,,,,,,,,,,,,,,,
GPA.3398-1772-9481-32302,"Oct 29, 2021",1:07:24 AM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,sofiap,US,MO,63901,USD,-0.82,0.85725,EUR,-0.7,,,,,,,,,,,,,,,,,
GPA.3336-4042-4086-28249,"Oct 29, 2021",6:45:19 AM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,sunfish,US,TX,76036,USD,3.49,0.85855,EUR,3.0,,,,,,,,,,,,,,,,,
GPA.3336-4042-4086-28249,"Oct 29, 2021",6:45:19 AM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,sunfish,US,TX,76036,USD,-0.52,0.85855,EUR,-0.45,,,,,,,,,,,,,,,,,
GPA.3328-1714-3759-76693,"Oct 29, 2021",6:45:59 AM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,sunfish,US,TX,76036,USD,5.49,0.85855,EUR,4.71,,,,,,,,,,,,,,,,,
GPA.3328-1714-3759-76693,"Oct 29, 2021",6:45:59 AM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,sunfish,US,TX,76036,USD,-0.82,0.85855,EUR,-0.7,,,,,,,,,,,,,,,,,
GPA.3351-4300-5425-64871,"Oct 29, 2021",10:18:16 AM PDT,,Charge,,Dungeon Master Tools (Complete Reference for Pathfinder 2),com.vansteinengroentjes.pathfindertwo,1,dmtoolspf2,crosshatch,US,VA,23692,USD,3.49,0.86595,EUR,3.02,,,,,,,,,,,,,,,,,
GPA.3351-4300-5425-64871,"Oct 29, 2021",10:18:16 AM PDT,,Google fee,,Dungeon Master Tools (Complete Reference for Pathfinder 2),com.vansteinengroentjes.pathfindertwo,1,dmtoolspf2,crosshatch,US,VA,23692,USD,-0.52,0.86595,EUR,-0.45,,,,,,,,,,,,,,,,,
GPA.3389-1817-0616-74327,"Oct 29, 2021",10:29:41 AM PDT,,Charge,,System Info LIve Wallpaper,com.droidbs.wallpaper.live.systeminfo,0,,1930,TW,,333,TWD,55.0,0.031152,EUR,1.71,,,,,,,,,,,,,,,,,
GPA.3389-1817-0616-74327,"Oct 29, 2021",10:29:41 AM PDT,,Google fee,,System Info LIve Wallpaper,com.droidbs.wallpaper.live.systeminfo,0,,1930,TW,,333,TWD,-8.0,0.031152,EUR,-0.25,,,,,,,,,,,,,,,,,
GPA.3349-4640-4959-23325,"Oct 29, 2021",11:26:21 AM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,beyond0q,US,OH,45662,USD,5.49,0.8666,EUR,4.76,,,,,,,,,,,,,,,,,
GPA.3349-4640-4959-23325,"Oct 29, 2021",11:26:21 AM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,beyond0q,US,OH,45662,USD,-0.82,0.8666,EUR,-0.71,,,,,,,,,,,,,,,,,
GPA.3339-4559-6386-33232,"Oct 30, 2021",2:10:34 AM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,HWBKL,FR,,69007,EUR,2.12,1.0,EUR,2.12,,,,,,,,,,,,,,,,,
GPA.3317-7008-2961-34838,"Oct 30, 2021",8:33:45 AM PDT,,Charge,,Dungeon Master Tools (Complete Reference for Pathfinder 2),com.vansteinengroentjes.pathfindertwo,1,dmtoolspf2,G0231WW,US,MO,63965,USD,3.49,0.86495,EUR,3.02,,,,,,,,,,,,,,,,,
GPA.3317-7008-2961-34838,"Oct 30, 2021",8:33:45 AM PDT,,Google fee,,Dungeon Master Tools (Complete Reference for Pathfinder 2),com.vansteinengroentjes.pathfindertwo,1,dmtoolspf2,G0231WW,US,MO,63965,USD,-0.52,0.86495,EUR,-0.45,,,,,,,,,,,,,,,,,
GPA.3392-4205-1801-55336,"Oct 30, 2021",8:33:59 AM PDT,,Charge,,Character Manager (Complete Reference for Pathfinder 2),com.vansteinengroentjes.pathfindertwo,1,charpf2,G0231WW,US,MO,63965,USD,5.49,0.86495,EUR,4.75,,,,,,,,,,,,,,,,,
GPA.3392-4205-1801-55336,"Oct 30, 2021",8:33:59 AM PDT,,Google fee,,Character Manager (Complete Reference for Pathfinder 2),com.vansteinengroentjes.pathfindertwo,1,charpf2,G0231WW,US,MO,63965,USD,-0.82,0.86495,EUR,-0.71,,,,,,,,,,,,,,,,,
GPA.3373-6032-1912-20047,"Oct 30, 2021",9:01:57 AM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,beyond0q,US,AR,71953,USD,3.49,0.86495,EUR,3.02,,,,,,,,,,,,,,,,,
GPA.3373-6032-1912-20047,"Oct 30, 2021",9:01:57 AM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,beyond0q,US,AR,71953,USD,-0.52,0.86495,EUR,-0.45,,,,,,,,,,,,,,,,,
GPA.3381-4566-8854-97285,"Oct 30, 2021",2:49:30 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,r8q,CA,QC,G8Y 1N7,CAD,7.49,0.69819,EUR,5.23,,,,,,,,,,,,,,,,,
GPA.3381-4566-8854-97285,"Oct 30, 2021",2:49:30 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,r8q,CA,QC,G8Y 1N7,CAD,-1.12,0.69819,EUR,-0.78,,,,,,,,,,,,,,,,,
GPA.3386-0776-3884-95670,"Oct 30, 2021",3:51:44 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,J8110,GB,,FK2 8DD,GBP,2.97,1.184,EUR,3.52,,,,,,,,,,,,,,,,,
GPA.3355-7167-6321-35003,"Oct 30, 2021",6:19:06 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,beyond2q,US,CA,93737,USD,5.49,0.86495,EUR,4.75,,,,,,,,,,,,,,,,,
GPA.3355-7167-6321-35003,"Oct 30, 2021",6:19:06 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,beyond2q,US,CA,93737,USD,-0.82,0.86495,EUR,-0.71,,,,,,,,,,,,,,,,,
GPA.3389-9729-9374-76343,"Oct 30, 2021",8:12:48 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,raven,US,OK,74132,USD,5.49,0.86495,EUR,4.75,,,,,,,,,,,,,,,,,
GPA.3389-9729-9374-76343,"Oct 30, 2021",8:12:48 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,raven,US,OK,74132,USD,-0.82,0.86495,EUR,-0.71,,,,,,,,,,,,,,,,,
GPA.3318-3596-1289-37801,"Oct 31, 2021",11:55:57 AM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,a01q,US,PA,17535,USD,3.49,0.86495,EUR,3.02,,,,,,,,,,,,,,,,,
GPA.3318-3596-1289-37801,"Oct 31, 2021",11:55:57 AM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,a01q,US,PA,17535,USD,-0.52,0.86495,EUR,-0.45,,,,,,,,,,,,,,,,,
GPA.3366-8179-1821-10707,"Oct 31, 2021",11:56:18 AM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,a01q,US,PA,17535,USD,5.49,0.86495,EUR,4.75,,,,,,,,,,,,,,,,,
GPA.3366-8179-1821-10707,"Oct 31, 2021",11:56:18 AM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,a01q,US,PA,17535,USD,-0.82,0.86495,EUR,-0.71,,,,,,,,,,,,,,,,,
GPA.3341-8157-0136-90902,"Oct 31, 2021",12:07:18 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,redfin,US,IA,50010,USD,5.49,0.86495,EUR,4.75,,,,,,,,,,,,,,,,,
GPA.3341-8157-0136-90902,"Oct 31, 2021",12:07:18 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,redfin,US,IA,50010,USD,-0.82,0.86495,EUR,-0.71,,,,,,,,,,,,,,,,,
GPA.3306-5200-3128-58136,"Oct 31, 2021",1:00:02 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,y2q,US,LA,71112,USD,5.49,0.86565,EUR,4.75,,,,,,,,,,,,,,,,,
GPA.3306-5200-3128-58136,"Oct 31, 2021",1:00:02 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,y2q,US,LA,71112,USD,-0.82,0.86565,EUR,-0.71,,,,,,,,,,,,,,,,,
GPA.3306-2857-8955-23777,"Oct 31, 2021",1:19:37 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,redfin,US,MI,48867,USD,5.49,0.86565,EUR,4.75,,,,,,,,,,,,,,,,,
GPA.3306-2857-8955-23777,"Oct 31, 2021",1:19:37 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,redfin,US,MI,48867,USD,-0.82,0.86565,EUR,-0.71,,,,,,,,,,,,,,,,,
,,,,,,Pathfinder DM tools (Complete Reference for Pathfinder),,inapp,,,,,,,,,,,,,GPA.3349-0743-5556-18924,2021-11-01,1635789195.0,Charged,OP4C7BL1,com.vansteinengroentjes.apps.ddpf,premium,RUB,90.83,18.17,109.00,Москва,Москва,115563,RU
,,,,,,Remove advertisements (Whisky App),,inapp,,,,,,,,,,,,,GPA.3331-6095-4985-59577,2021-11-01,1635791825.0,Charged,camellian,com.vansteinengroentjes.apps.whisky,com.vansteinengroentjes.apps.whisky.adverts,EUR,1.50,0.32,1.82,,,,BE
,,,,,,Character Manager (Complete Reference for DnD 5),,inapp,,,,,,,,,,,,,GPA.3343-4112-5826-01193,2021-11-01,1635793625.0,Charged,judypn,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,USD,5.49,0.38,5.87,LEEDS,ND,58346,US
